"","City","p_val","CI95_min","CI95_max","weather_high","weather_low"
"1","ALBUQUERQUE","0.108263866335503","-0.99232302826849","9.87983079706897","104.131173911454","99.6874200270537"
"2","ATLANTA","0.580558168496776","-4.99985424567785","8.89282527021689","102.274596792828","100.328111280558"
"3","AUSTIN","4.46669913035297e-06","9.27437990841962","22.6061818157348","106.372384558444","90.4321036963665"
"4","BALTIMORE","0.349019139485816","-3.43126880751454","9.62303670467223","104.552423634863","101.456539686284"
"5","CHARLOTTE","0.171749458642025","-1.67390318557416","9.28581160097125","105.814378030317","102.008423822618"
"6","CHICAGO","0.59704877789026","-8.8099481082994","15.2117721896815","104.57774269929","101.376830658599"
"7","DALLAS","0.0141085377455037","1.59636938062213","14.0844137987101","103.88918061582","96.0487890261541"
"8","EL_PASO","0.00700684682011774","3.15708505077813","19.6756450269528","104.475167625942","93.0588025870765"
"9","FRESNO","0.00499102308136704","3.5108070260227","19.4444779917032","106.105814715086","94.6281722062233"
"10","HOUSTON","0.282309267741769","-3.77554762773355","12.8806261232201","104.449735695383","99.8971964476398"
"11","INDIANAPOLIS","0.816069411165455","-6.97317451127937","8.82649489513052","101.894010270484","100.967350078558"
"12","JACKSONVILLE","5.06661961042345e-05","9.89597151206953","27.7988454505981","107.43503635597","88.5876278746366"
"13","KANSAS_CITY","0.0497354959459555","0.011667081991918","19.7903131160279","103.662621901288","93.761631802278"
"14","LAS_VEGAS","4.09534174009028e-06","10.0212899541627","24.3325717075527","110.302084976629","93.1251541457713"
"15","LOS_ANGELES","2.29794144271085e-08","19.833790331022","38.6322762607938","120.849112257131","91.6160789612235"
"16","LOUISVILLE","0.473407117034368","-4.73534270613399","10.1407481115394","101.303656597774","98.6009538950715"
"17","MEMPHIS","0.00497489572926597","2.15504343314663","11.9145595898165","104.879575045605","97.8447735341229"
"18","MIAMI","0.240734920564594","-11.9046355087623","44.4181828201421","115.603723773795","99.3469501181048"
"19","NASHVILLE","0.34728895111785","-3.9161412754912","11.0516663531907","101.889737960138","98.3219754212882"
"20","NEW_ORLEANS","0.0673191338066116","-0.823207675285607","23.6995626776819","103.038717490003","91.6005399888051"
"21","NEW_YORK","0.0247261508184715","1.34400694952579","19.3407221145136","109.251231527094","98.9088669950739"
"22","OMAHA","0.504431534483294","-18.9712561217045","9.405398873728","93.1463271419121","97.9292557659004"
"23","PHILADELPHIA","0.92904549356924","-10.1036513229183","11.054184240042","105.253241092269","104.777974633707"
"24","PHOENIX","0.000275296944225371","4.41807650653355","14.4207138158","103.473947690111","94.0545525289445"
"25","RALEIGH","0.0674293906956156","-0.609514974179484","17.3627887218411","105.275410517564","96.8987736437331"
"26","SACRAMENTO","0.0187981181466278","1.86694631270829","20.1565830990564","108.960254372019","97.9484896661367"
