"","City","p_val","CI95_min","CI95_max","weather_high","weather_low"
"1","ALBUQUERQUE","0.424789422609273","-5.79073551722563","13.6656030074361","101.642039677217","97.7046059321117"
"2","ATLANTA","0.488204002192111","-3.3306570993368","6.94321554957059","103.513694054776","101.707414829659"
"3","AUSTIN","0.0252370300478938","0.837316073794869","12.5170552587873","103.256131693117","96.578946026826"
"4","BALTIMORE","0.786841495839435","-10.3736602967504","7.87911710997149","104.396632366698","105.643903960087"
"5","CHARLOTTE","0.0436707354695137","0.213038566850229","14.5587145135574","106.673159744944","99.2872832047399"
"6","CHICAGO","0.030830622243326","0.637734812642292","12.8171965636101","105.337002860072","98.6095371719461"
"7","DALLAS","0.000134406137300253","5.0484653557766","15.4171355593427","106.494742028099","96.2619415705395"
"8","EL_PASO","0.175834611338252","-1.49464877455401","8.11169744063866","101.825607031354","98.5170826983117"
"9","FRESNO","9.31151360574196e-05","6.29318825669765","18.5592947598796","106.480034993439","94.0537934851501"
"10","HOUSTON","0.543810187275513","-6.09897028302391","11.5368267189008","101.576860536362","98.8579323184239"
"11","INDIANAPOLIS","0.51393712517089","-14.3595924900325","7.2415134703452","100.779384601523","104.338424111366"
"12","JACKSONVILLE","0.175379535383234","-2.24059580300008","12.186650870052","100.629648371384","95.6566208378578"
"13","KANSAS_CITY","0.0184208636152845","1.459804639037","15.5001726530436","105.875674141357","97.3956854953165"
"14","LAS_VEGAS","0.00102063251667188","5.0059342126064","19.5248535427517","105.792943356707","93.5275494790284"
"15","LOS_ANGELES","0.0789140828893417","-0.790179787562249","14.1658516755898","102.892740357039","96.2049044130256"
"16","LOUISVILLE","0.00019930925399269","7.65531368037983","24.0137681270237","111.869318930312","96.0347780266105"
"17","MEMPHIS","8.31610094343725e-08","9.67410799651906","20.1801321945481","109.285779899429","94.3586598038954"
"18","MIAMI","0.0973858297051433","-2.72202978804326","29.6401292518998","101.9042336846","88.4451839526715"
"19","NASHVILLE","0.00046098961533711","7.19331344859986","24.8304325764247","107.848566158657","91.8366931461447"
"20","NEW_ORLEANS","0.0166214423707533","1.77454636106243","17.5525335993763","103.587324985703","93.9237850054841"
"21","NEW_YORK","0.00205903218257082","4.15761054426964","18.1079082595364","109.05980969642","97.9270502945175"
"22","OMAHA","0.844729030750186","-15.3886941932749","18.7618579147992","106.73035980413","105.043777943368"
"23","PHILADELPHIA","0.337079163136904","-4.89161971750373","14.1289955613025","107.153559788066","102.534871866166"
"24","PHOENIX","0.00168641642798224","4.06851360024435","17.2438930028615","104.153594742683","93.4973914411305"
"25","RALEIGH","7.46593711924837e-05","7.12332535434183","20.4751496931409","109.096727132594","95.2974896088524"
"26","SACRAMENTO","0.028980320415831","0.648287968164378","11.7421809019356","105.918524212145","99.7232897770945"
"27","SAN_ANTONIO","1.23303090176181e-10","10.473872149239","19.0404505759037","107.536771239393","92.7796098768213"
