"","City","p_val","CI95_min","CI95_max","weather_high","weather_low"
"1","ATLANTA","0.143667945541104","-0.829323748896805","5.65887397185509","102.147896583172","99.7331214716924"
"2","AUSTIN","0.000510709310175723","3.33964326483104","11.7566831563235","104.17104905445","96.6228858438726"
"3","BALTIMORE","0.0353512377284305","0.320958295380478","8.91494283830304","102.772397874016","98.1544473071744"
"4","BOSTON","0.00104267133684522","-9.6645151329943","-2.52131216290842","100.44766051389","106.540574161841"
"5","CHARLOTTE","0.134431758091833","-0.885750508916663","6.55934499362065","100.970749304054","98.1339520617019"
"6","CHICAGO","0.133329353041233","-6.84931411943721","0.922738286792009","99.9131227635563","102.876410679879"
"7","COLUMBUS","0.0293449810632725","0.773220143513537","14.3154293925924","106.58776787685","99.0434431087975"
"8","DALLAS","0.0803967691680278","-0.379494460434854","6.59416452557219","101.216652506372","98.1093174738034"
"9","DETROIT","0.0209261300252302","-11.5981139665714","-0.97708214488726","97.2544395784205","103.54203763415"
"10","HOUSTON","0.126750283030742","-0.992791041418997","7.89504139303645","99.9912095639944","96.5400843881857"
"11","INDIANAPOLIS","0.405334536845407","-2.97304570383759","7.31330570997947","103.592998259801","101.42286825673"
"12","KANSAS_CITY","0.0423913503531255","0.187891881272755","10.6050193321169","103.661192870807","98.2647372641122"
"13","LOS_ANGELES","0.0961936473626841","-0.553695565926224","6.66623197180959","102.904253667978","99.8479854650367"
"14","MIAMI","0.429714498217829","-19.1438638219219","8.75243674925688","95.687724294124","100.883437830457"
"15","MILWAUKEE","0.0341692530185254","0.624919598737153","15.657472079295","105.961440688225","97.8202448492087"
"16","MINNEAPOLIS","0.513126221666771","-8.21938147125459","4.14489344338961","100.055588080496","102.092832094429"
"17","NASHVILLE","0.0110054077667914","1.57663107556791","11.9994376994739","104.407359863072","97.6193254755514"
"18","NEW_YORK","0.489533349954373","-4.78587751244969","2.30445893570099","98.1426367701824","99.3833460585568"
"19","PHILADELPHIA","0.502694986866924","-4.677026545173","2.30556269245635","99.2822462954647","100.467978221823"
"20","RALEIGH","0.000245279156325377","3.36217839275182","10.8702802650855","104.05718118048","96.9409518515609"
"21","SAN_ANTONIO","0.691184655883067","-7.82061487969593","5.1966570034344","97.4096826093316","98.7216615474623"
"22","SAN_DIEGO","0.109586504844071","-0.795695337616026","7.78001911869373","101.663426225967","98.1712643354279"
"23","WASHINGTON","0.571643588374611","-3.92241664670795","7.0789330319764","101.85401978893","100.275761596295"
